zip_code	city	state_abbr	state_full	county	county_FIPS_code	FIPS	longitude	latitude	area_code	city_type	population	Land_Sq_Mi
29655	Iva	SC	South Carolina	Anderson	7		34.3198	-82.6574				
29656	La France	SC	South Carolina	Anderson	7		34.6252	-82.7654				
29669	Pelzer	SC	South Carolina	Anderson	7		34.6461	-82.4673				
29677	Sandy Springs	SC	South Carolina	Anderson	7		34.5976	-82.7568				
29684	Starr	SC	South Carolina	Anderson	7		34.3962	-82.6897				
29003	Bamberg	SC	South Carolina	Bamberg	9		33.2779	-81.0177				
29081	Ehrhardt	SC	South Carolina	Bamberg	9		33.1044	-81.0221				
29843	Olar	SC	South Carolina	Bamberg	9		33.1836	-81.164				
29812	Barnwell	SC	South Carolina	Barnwell	11		33.2335	-81.3523				
29813	Hilda	SC	South Carolina	Barnwell	11		33.2917	-81.4827				
29817	Blackville	SC	South Carolina	Barnwell	11		33.3645	-81.2718				
29907	Ladys Island	SC	South Carolina	Beaufort	13		32.4541	-80.6003				
29915	Daufuskie Island	SC	South Carolina	Beaufort	13		32.1145	-80.8686				
29920	Saint Helena Island	SC	South Carolina	Beaufort	13		32.3716	-80.5383				
29925	Hilton Head Island	SC	South Carolina	Beaufort	13		32.2132	-80.7997				
29931	Lobeco	SC	South Carolina	Beaufort	13		32.5384	-80.7026				
29430	Bethera	SC	South Carolina	Berkeley	15		33.2146	-79.8169				
29431	Bonneau	SC	South Carolina	Berkeley	15		33.2703	-79.8736				
29434	Cordesville	SC	South Carolina	Berkeley	15		33.1362	-79.8826				
29436	Cross	SC	South Carolina	Berkeley	15		33.3364	-80.1859				
29445	Goose Creek	SC	South Carolina	Berkeley	15		33.058	-80.0101				
29450	Huger	SC	South Carolina	Berkeley	15		33.0439	-79.7841				
29456	Ladson	SC	South Carolina	Berkeley	15		32.993	-80.1257				
29461	Moncks Corner	SC	South Carolina	Berkeley	15		33.1971	-80.0233				
29469	Pinopolis	SC	South Carolina	Berkeley	15		33.2241	-80.0398				
29077	Lone Star	SC	South Carolina	Calhoun County	17		33.6799	-80.6413				
29135	Saint Matthews	SC	South Carolina	Calhoun	17		33.6967	-80.8678				
29404	Charleston Afb	SC	South Carolina	Charleston	19		32.8982	-80.0686				
29405	North Charleston	SC	South Carolina	Charleston	19		32.853	-79.9913				
29426	Adams Run	SC	South Carolina	Charleston	19		32.779	-80.3288				
29429	Awendaw	SC	South Carolina	Charleston	19		33.0063	-79.6561				
29439	Folly Beach	SC	South Carolina	Charleston	19		32.663	-79.927				
29451	Isle Of Palms	SC	South Carolina	Charleston	19		32.7943	-79.7729				
29455	Johns Island	SC	South Carolina	Charleston	19		32.8357	-79.8217				
29458	Mc Clellanville	SC	South Carolina	Charleston	19		33.1194	-79.5074				
29470	Ravenel	SC	South Carolina	Charleston	19		32.7881	-80.2223				
29482	Sullivans Island	SC	South Carolina	Charleston	19		32.7637	-79.8399				
29487	Wadmalaw Island	SC	South Carolina	Charleston	19		32.6529	-80.1829				
29340	Gaffney	SC	South Carolina	Cherokee	21		35.0615	-81.6491				
29702	Blacksburg	SC	South Carolina	Cherokee	21		35.1095	-81.4942				
29719	Kings Creek	SC	South Carolina	Cherokee County	21		35.0737	-81.4368				
29014	Blackstock	SC	South Carolina	Chester	23		34.5779	-81.1249				
29712	Edgemoor	SC	South Carolina	Chester	23		34.797	-80.9891				
29714	Fort Lawn	SC	South Carolina	Chester	23		34.7006	-80.9092				
29724	Lando	SC	South Carolina	Chester	23		34.7753	-81.0228				
29101	Mc Bee	SC	South Carolina	Chesterfield	25		34.4606	-80.2544				
29584	Patrick	SC	South Carolina	Chesterfield	25		34.5598	-80.065				
29727	Mount Croghan	SC	South Carolina	Chesterfield	25		34.7439	-80.2428				
29728	Pageland	SC	South Carolina	Chesterfield	25		34.7722	-80.3966				
29001	Alcolu	SC	South Carolina	Clarendon	27		33.7684	-80.1788				
29041	Davis Station	SC	South Carolina	Clarendon	27		33.6884	-80.2081				
29051	Gable	SC	South Carolina	Clarendon	27		33.8644	-80.1276				
29111	New Zion	SC	South Carolina	Clarendon	27		33.7957	-80.0148				
29131	Rimini	SC	South Carolina	Clarendon County	27		33.6722	-80.4727				
29148	Summerton	SC	South Carolina	Clarendon	27		33.5946	-80.3606				
29162	Turbeville	SC	South Carolina	Clarendon	27		33.8786	-79.9852				
29082	Lodge	SC	South Carolina	Colleton	29		33.0377	-80.9417				
29433	Canadys	SC	South Carolina	Colleton	29		33.0614	-80.6312				
29435	Cottageville	SC	South Carolina	Colleton	29		32.9612	-80.4794				
29438	Edisto Island	SC	South Carolina	Colleton	29		32.5486	-80.307				
29452	Jacksonboro	SC	South Carolina	Colleton	29		32.7305	-80.4609				
29474	Round O	SC	South Carolina	Colleton	29		32.9405	-80.5739				
29481	Smoaks	SC	South Carolina	Colleton	29		33.0963	-80.813				
29488	Walterboro	SC	South Carolina	Colleton	29		32.9252	-80.7032				
29929	Islandton	SC	South Carolina	Colleton	29		32.9503	-80.8916				
29593	Society Hill	SC	South Carolina	Darlington	31		34.4512	-79.8865				
29542	Floyd Dale	SC	South Carolina	Dillon	33		34.4256	-79.3523				
29565	Latta	SC	South Carolina	Dillon	33		34.3398	-79.4417				
29448	Harleyville	SC	South Carolina	Dorchester	35		33.2205	-80.4501				
29471	Reevesville	SC	South Carolina	Dorchester	35		33.1872	-80.6672				
29824	Edgefield	SC	South Carolina	Edgefield	37		33.8056	-81.966				
29065	Jenkinsville	SC	South Carolina	Fairfield	39		34.2717	-81.2712				
29132	Rion	SC	South Carolina	Fairfield	39		34.3074	-81.1252				
29161	Timmonsville	SC	South Carolina	Florence	41		34.1012	-79.9378				
29530	Coward	SC	South Carolina	Florence	41		33.9905	-79.7515				
29583	Pamplico	SC	South Carolina	Florence	41		33.9922	-79.5929				
29576	Murrells Inlet	SC	South Carolina	Georgetown	43		33.5507	-79.0528				
29585	Pawleys Island	SC	South Carolina	Georgetown	43		33.4508	-79.1341				
29636	Conestee	SC	South Carolina	Greenville	45		34.8497	-82.4538				
29644	Fountain Inn	SC	South Carolina	Greenville	45		34.6578	-82.2441				
29662	Mauldin	SC	South Carolina	Greenville	45		34.7807	-82.3035				
29687	Taylors	SC	South Carolina	Greenville	45		34.9245	-82.3197				
29688	Tigerville	SC	South Carolina	Greenville	45		35.0477	-82.353				
29690	Travelers Rest	SC	South Carolina	Greenville	45		35.0039	-82.4272				
29666	Ninety Six	SC	South Carolina	Greenwood	47		34.1652	-82.0292				
29692	Ware Shoals	SC	South Carolina	Greenwood	47		34.4025	-82.2678				
29911	Brunson	SC	South Carolina	Hampton	49		32.9413	-81.1807				
29913	Crocketville	SC	South Carolina	Hampton	49		32.9299	-81.1846				
29916	Early Branch	SC	South Carolina	Hampton	49		32.723	-80.9634				
29933	Miley	SC	South Carolina	Hampton	49		32.7888	-81.1269				
29944	Varnville	SC	South Carolina	Hampton	49		32.8349	-81.0288				
29945	Yemassee	SC	South Carolina	Hampton	49		32.643	-80.8129				
29511	Aynor	SC	South Carolina	Horry	51		33.9823	-79.1777				
29544	Galivants Ferry	SC	South Carolina	Horry	51		34.0002	-79.2155				
29545	Green Sea	SC	South Carolina	Horry	51		34.1668	-78.9589				
29568	Longs	SC	South Carolina	Horry	51		33.9064	-78.7934				
29569	Loris	SC	South Carolina	Horry	51		34.0558	-78.9161				
29572	Myrtle Beach	SC	South Carolina	Horry	51		33.7587	-78.8044				
29582	North Myrtle Beach	SC	South Carolina	Horry	51		33.8343	-78.6606				
29909	Okatie	SC	South Carolina	Jasper County	53		32.3301	-80.8435				
29912	Coosawatchie	SC	South Carolina	Jasper	53		32.5827	-80.9307				
29927	Hardeeville	SC	South Carolina	Jasper	53		32.2635	-81.0669				
29943	Tillman	SC	South Carolina	Jasper	53		32.468	-81.1667				
29032	Cassatt	SC	South Carolina	Kershaw	55		34.3424	-80.5				
29074	Liberty Hill	SC	South Carolina	Kershaw	55		34.457	-80.7892				
29078	Lugoff	SC	South Carolina	Kershaw	55		34.2296	-80.7147				
29058	Heath Springs	SC	South Carolina	Lancaster	57		34.6024	-80.7103				
29067	Kershaw	SC	South Carolina	Lancaster	57		34.5578	-80.5546				
29707	Fort Mill	SC	South Carolina	Lancaster County	57		34.9773	-80.8584				
29744	Van Wyck	SC	South Carolina	Lancaster	57		34.9739	-80.8518				
29332	Cross Hill	SC	South Carolina	Laurens	59		34.2693	-81.9843				
29351	Joanna	SC	South Carolina	Laurens	59		34.4068	-81.8191				
29645	Gray Court	SC	South Carolina	Laurens	59		34.5953	-82.1147				
29006	Batesburg	SC	South Carolina	Lexington	63		33.8702	-81.5505				
29033	Cayce	SC	South Carolina	Lexington	63		33.9626	-81.0671				
29123	Pelion	SC	South Carolina	Lexington	63		33.7766	-81.2502				
29169	West Columbia	SC	South Carolina	Lexington	63		33.995	-81.0888				
29835	Mc Cormick	SC	South Carolina	McCormick	65		33.9146	-82.2719				
29845	Plum Branch	SC	South Carolina	McCormick	65		33.8329	-82.248				
29519	Centenary	SC	South Carolina	Marion	67		34.027	-79.3537				
29574	Mullins	SC	South Carolina	Marion	67		34.2044	-79.2542				
29589	Rains	SC	South Carolina	Marion	67		34.1053	-79.3221				
29592	Sellers	SC	South Carolina	Marion	67		34.258	-79.4783				
29512	Bennettsville	SC	South Carolina	Marlboro	69		34.6255	-79.6898				
29516	Blenheim	SC	South Carolina	Marlboro	69		34.5171	-79.6442				
29570	Mc Coll	SC	South Carolina	Marlboro	69		34.6704	-79.5597				
29037	Chappells	SC	South Carolina	Newberry	71		34.1856	-81.8644				
29075	Little Mountain	SC	South Carolina	Newberry	71		34.1676	-81.4184				
29122	Peak	SC	South Carolina	Newberry	71		34.2386	-81.3271				
29126	Pomaria	SC	South Carolina	Newberry	71		34.3063	-81.45				
29145	Silverstreet	SC	South Carolina	Newberry	71		34.2207	-81.7741				
29178	Whitmire	SC	South Carolina	Newberry	71		34.4955	-81.606				
29355	Kinards	SC	South Carolina	Newberry	71		34.3627	-81.7638				
29664	Mountain Rest	SC	South Carolina	Oconee	73		34.8541	-83.1134				
29686	Tamassee	SC	South Carolina	Oconee	73		34.897	-83.0375				
29047	Elloree	SC	South Carolina	Orangeburg	75		33.4906	-80.5678				
29048	Eutawville	SC	South Carolina	Orangeburg	75		33.3922	-80.32				
29059	Holly Hill	SC	South Carolina	Orangeburg	75		33.3276	-80.4024				
29107	Neeses	SC	South Carolina	Orangeburg	75		33.5343	-81.0834				
29112	North	SC	South Carolina	Orangeburg	75		33.6211	-81.0601				
29133	Rowesville	SC	South Carolina	Orangeburg	75		33.3703	-80.8331				
29631	Clemson	SC	South Carolina	Pickens	77		34.6831	-82.825				
29640	Easley	SC	South Carolina	Pickens	77		34.829	-82.5796				
29682	Six Mile	SC	South Carolina	Pickens	77		34.8283	-82.8278				
29002	Ballentine	SC	South Carolina	Richland	79		34.1265	-81.2348				
29016	Blythewood	SC	South Carolina	Richland	79		34.1911	-80.9758				
29044	Eastover	SC	South Carolina	Richland	79		33.9153	-80.6996				
29063	Irmo	SC	South Carolina	Richland	79		34.1103	-81.1966				
29147	State Park	SC	South Carolina	Richland	79		34.006	-80.9708				
29177	White Rock	SC	South Carolina	Richland	79		34.1504	-81.2601				
29105	Monetta	SC	South Carolina	Saluda	81		33.8084	-81.5956				
29129	Ridge Spring	SC	South Carolina	Saluda	81		33.8714	-81.6559				
29301	Spartanburg	SC	South Carolina	Spartanburg	83		34.9352	-81.9654				
29322	Campobello	SC	South Carolina	Spartanburg	83		35.108	-82.1403				
29323	Chesnee	SC	South Carolina	Spartanburg	83		35.1154	-81.8678				
29330	Cowpens	SC	South Carolina	Spartanburg	83		35.039	-81.822				
29331	Cross Anchor	SC	South Carolina	Spartanburg	83		34.6383	-81.8567				
29335	Enoree	SC	South Carolina	Spartanburg	83		34.671	-81.9237				
29336	Fairforest	SC	South Carolina	Spartanburg	83		34.8882	-81.969				
29338	Fingerville	SC	South Carolina	Spartanburg	83		34.9994	-82.0571				
29348	Gramling	SC	South Carolina	Spartanburg	83		34.8882	-81.969				
29356	Landrum	SC	South Carolina	Spartanburg	83		35.1565	-82.2115				
29372	Pacolet	SC	South Carolina	Spartanburg	83		34.9017	-81.7587				
29373	Pacolet Mills	SC	South Carolina	Spartanburg	83		34.9124	-81.7487				
29374	Pauline	SC	South Carolina	Spartanburg	83		34.7855	-81.8492				
29375	Reidville	SC	South Carolina	Spartanburg	83		34.8636	-82.1101				
29376	Roebuck	SC	South Carolina	Spartanburg	83		34.8688	-81.9526				
29377	Startex	SC	South Carolina	Spartanburg	83		34.9875	-82.1351				
29378	Una	SC	South Carolina	Spartanburg	83		34.853	-81.7727				
29385	Wellford	SC	South Carolina	Spartanburg	83		34.9514	-82.0927				
29386	White Stone	SC	South Carolina	Spartanburg	83		34.8882	-81.969				
29104	Mayesville	SC	South Carolina	Sumter	85		33.9502	-80.2173				
29125	Pinewood	SC	South Carolina	Sumter	85		33.7642	-80.4978				
29128	Rembert	SC	South Carolina	Sumter	85		34.1085	-80.4945				
29150	Sumter	SC	South Carolina	Sumter	85		33.9137	-80.3542				
29152	Shaw A F B	SC	South Carolina	Sumter	85		33.9803	-80.4811				
29168	Wedgefield	SC	South Carolina	Sumter	85		33.8953	-80.498				
29056	Greeleyville	SC	South Carolina	Williamsburg	89		33.5966	-79.9802				
29518	Cades	SC	South Carolina	Williamsburg	89		33.7886	-79.848				
29554	Hemingway	SC	South Carolina	Williamsburg	89		33.7419	-79.4489				
29556	Kingstree	SC	South Carolina	Williamsburg	89		33.6878	-79.7832				
29580	Nesmith	SC	South Carolina	Williamsburg	89		33.6625	-79.5589				
29590	Salters	SC	South Carolina	Williamsburg	89		33.5611	-79.83				
29710	Clover	SC	South Carolina	York	91		35.1065	-81.2201				
29717	Hickory Grove	SC	South Carolina	York	91		34.9708	-81.4306				
29726	Mc Connells	SC	South Carolina	York	91		34.8677	-81.2368				
57368	Plankinton	SD	South Dakota	Aurora	3		43.7373	-98.4694				
57375	Stickney	SD	South Dakota	Aurora	3		43.5842	-98.5088				
57324	Cavour	SD	South Dakota	Beadle	5		44.365	-98.0208				
57381	Wessington	SD	South Dakota	Beadle	5		44.4128	-98.692				
57384	Wolsey	SD	South Dakota	Beadle	5		44.3991	-98.4743				
57574	Tuthill	SD	South Dakota	Bennett	7		43.1196	-101.4701				
57066	Tyndall	SD	South Dakota	Bon Homme	9		42.99	-97.8633				
57061	Sinai	SD	South Dakota	Brookings	11		44.2428	-97.0182				
57439	Ferney	SD	South Dakota	Brown	13		45.329	-98.0837				
57446	Hecla	SD	South Dakota	Brown	13		45.8725	-98.1918				
57370	Pukwana	SD	South Dakota	Brule	15		43.7783	-99.1779				
57339	Fort Thompson	SD	South Dakota	Buffalo	17		44.0517	-99.3973				
57341	Gann Valley	SD	South Dakota	Buffalo	17		44.0693	-99.0543				
57717	Belle Fourche	SD	South Dakota	Butte	19		44.6723	-103.8396				
57762	Nisland	SD	South Dakota	Butte	19		44.6665	-103.5402				
57632	Herreid	SD	South Dakota	Campbell	21		45.8452	-100.049				
57329	Dante	SD	South Dakota	Charles Mix	23		42.9967	-98.1746				
57342	Geddes	SD	South Dakota	Charles Mix	23		43.2597	-98.6926				
57356	Lake Andes	SD	South Dakota	Charles Mix	23		43.1303	-98.4964				
57357	Ravinia	SD	South Dakota	Charles Mix	23		43.1364	-98.4272				
57361	Marty	SD	South Dakota	Charles Mix	23		43.0196	-98.4469				
57367	Pickstown	SD	South Dakota	Charles Mix	23		43.0673	-98.523				
57369	Platte	SD	South Dakota	Charles Mix	23		43.4251	-98.9479				
57380	Wagner	SD	South Dakota	Charles Mix	23		43.0819	-98.2819				
57278	Willow Lake	SD	South Dakota	Clark	25		44.6272	-97.6747				
57037	Irene	SD	South Dakota	Clay	27		43.1027	-97.2558				
57044	Meckling	SD	South Dakota	Clay	27		42.849	-97.0922				
57073	Wakonda	SD	South Dakota	Clay	27		42.996	-97.0694				
57245	Kranzburg	SD	South Dakota	Codington	29		44.8923	-96.9174				
57621	Bullhead	SD	South Dakota	Corson	31		45.8476	-101.0997				
57634	Keldron	SD	South Dakota	Corson	31		45.7528	-101.8843				
57639	Little Eagle	SD	South Dakota	Corson	31		45.7084	-101.1546				
57642	Mc Laughlin	SD	South Dakota	Corson	31		45.8763	-100.8915				
57643	Mahto	SD	South Dakota	Corson	31		45.7084	-101.1546				
57657	Trail City	SD	South Dakota	Corson	31		45.7084	-101.1546				
57658	Wakpala	SD	South Dakota	Corson	31		45.7006	-100.5332				
57660	Watauga	SD	South Dakota	Corson	31		45.9276	-101.5129				
57722	Buffalo Gap	SD	South Dakota	Custer	33		43.4958	-103.3157				
57744	Hermosa	SD	South Dakota	Custer	33		43.8188	-103.206				
57773	Pringle	SD	South Dakota	Custer	33		43.6668	-103.3711				
57334	Ethan	SD	South Dakota	Davison	35		43.5427	-98.0591				
57273	Waubay	SD	South Dakota	Day	37		45.3784	-97.295				
57218	Brandt	SD	South Dakota	Deuel	39		44.6738	-96.6435				
57625	Eagle Butte	SD	South Dakota	Dewey	41		45.0016	-101.2329				
57628	Firesteel	SD	South Dakota	Dewey	41		45.0987	-100.8792				
57630	Glencross	SD	South Dakota	Dewey	41		45.0987	-100.8792				
57636	Lantry	SD	South Dakota	Dewey	41		45.0987	-100.8792				
57647	Parade	SD	South Dakota	Dewey	41		45.0987	-100.8792				
57652	Ridgeview	SD	South Dakota	Dewey	41		45.2024	-100.605				
57656	Timber Lake	SD	South Dakota	Dewey	41		45.3927	-101.0351				
57661	Whitehorse	SD	South Dakota	Dewey	41		45.0987	-100.8792				
57313	Armour	SD	South Dakota	Douglas	43		43.316	-98.3414				
57428	Bowdle	SD	South Dakota	Edmunds	45		45.4329	-99.636				
57448	Hosmer	SD	South Dakota	Edmunds	45		45.569	-99.4857				
57763	Oelrichs	SD	South Dakota	Fall River	47		43.1551	-103.2162				
57766	Oral	SD	South Dakota	Fall River	47		43.3876	-103.1832				
57782	Smithwick	SD	South Dakota	Fall River	47		43.2397	-103.5278				
57435	Cresbard	SD	South Dakota	Faulk	49		45.1691	-98.9411				
57438	Faulkton	SD	South Dakota	Faulk	49		45.0855	-99.1954				
57466	Onaka	SD	South Dakota	Faulk	49		45.1965	-99.4551				
57470	Rockham	SD	South Dakota	Faulk	49		44.8767	-98.8669				
57483	Zell	SD	South Dakota	Faulk County	49		44.8537	-98.8288				
57216	Big Stone City	SD	South Dakota	Grant	51		45.285	-96.5614				
57246	Labolt	SD	South Dakota	Grant	51		45.0415	-96.6892				
57251	Marvin	SD	South Dakota	Grant	51		45.2727	-96.91				
57252	Milbank	SD	South Dakota	Grant	51		45.2061	-96.6255				
57259	Revillo	SD	South Dakota	Grant	51		45.0805	-96.5557				
57265	Strandburg	SD	South Dakota	Grant	51		45.0389	-96.7901				
57269	Twin Brooks	SD	South Dakota	Grant	51		45.2309	-96.8237				
57317	Bonesteel	SD	South Dakota	Gregory	53		43.0695	-98.988				
57553	Milesville	SD	South Dakota	Haakon	55		44.4283	-101.7523				
57567	Philip	SD	South Dakota	Haakon	55		44.055	-101.6876				
57223	Castlewood	SD	South Dakota	Hamlin	57		44.7313	-97.0204				
57234	Estelline	SD	South Dakota	Hamlin	57		44.6029	-96.8928				
57248	Lake Norden	SD	South Dakota	Hamlin	57		44.5844	-97.2009				
57371	Ree Heights	SD	South Dakota	Hand	59		44.5603	-99.2286				
57373	Saint Lawrence	SD	South Dakota	Hand	59		44.5215	-98.8754				
57332	Emery	SD	South Dakota	Hanson	61		43.5656	-97.6475				
57651	Reva	SD	South Dakota	Harding	63		45.5277	-103.0692				
57724	Camp Crook	SD	South Dakota	Harding	63		45.6402	-104.0278				
57776	Redig	SD	South Dakota	Harding	63		45.5789	-103.4937				
57501	Pierre	SD	South Dakota	Hughes	65		44.3695	-100.3211				
57522	Blunt	SD	South Dakota	Hughes	65		44.5026	-99.9463				
57536	Harrold	SD	South Dakota	Hughes	65		44.5215	-99.7382				
57045	Menno	SD	South Dakota	Hutchinson	67		43.234	-97.565				
57354	Kaylor	SD	South Dakota	Hutchinson	67		43.3341	-97.7569				
57366	Parkston	SD	South Dakota	Hutchinson	67		43.3978	-97.9678				
57376	Tripp	SD	South Dakota	Hutchinson	67		43.2404	-97.9713				
57345	Highmore	SD	South Dakota	Hyde	69		44.5326	-99.4543				
57346	Stephan	SD	South Dakota	Hyde	69		44.5451	-99.4882				
57540	Holabird	SD	South Dakota	Hyde	69		44.5173	-99.5943				
57543	Kadoka	SD	South Dakota	Jackson	71		43.8446	-101.5523				
57577	Wanblee	SD	South Dakota	Jackson	71		43.5589	-101.7219				
57750	Interior	SD	South Dakota	Jackson	71		43.7319	-101.9642				
57382	Wessington Springs	SD	South Dakota	Jerauld	73		44.0664	-98.6751				
57531	Draper	SD	South Dakota	Jones	75		43.926	-100.5085				
57559	Murdo	SD	South Dakota	Jones	75		43.8961	-100.7121				
57562	Okaton	SD	South Dakota	Jones	75		43.938	-100.7017				
57051	Oldham	SD	South Dakota	Kingsbury	77		44.2457	-97.2696				
57231	De Smet	SD	South Dakota	Kingsbury	77		44.3852	-97.5634				
57244	Hetland	SD	South Dakota	Kingsbury	77		44.4254	-97.2899				
57249	Lake Preston	SD	South Dakota	Kingsbury	77		44.3692	-97.3828				
57076	Winfred	SD	South Dakota	Lake	79		43.9595	-97.3093				
57754	Lead	SD	South Dakota	Lawrence	81		44.263	-103.8712				
57759	Nemo	SD	South Dakota	Lawrence	81		44.2097	-103.5449				
57779	Saint Onge	SD	South Dakota	Lawrence	81		44.5473	-103.7232				
57783	Spearfish	SD	South Dakota	Lawrence	81		44.4946	-103.865				
57793	Whitewood	SD	South Dakota	Lawrence	81		44.4589	-103.637				
57039	Lennox	SD	South Dakota	Lincoln	83		43.3451	-96.8821				
57064	Tea	SD	South Dakota	Lincoln	83		43.4711	-96.8177				
57077	Worthing	SD	South Dakota	Lincoln	83		43.2925	-96.7529				
57365	Oacoma	SD	South Dakota	Lyman	85		43.7975	-99.3947				
57544	Kennebec	SD	South Dakota	Lyman	85		43.8921	-99.8502				
57548	Lower Brule	SD	South Dakota	Lyman	85		44.0937	-99.6139				
57568	Presho	SD	South Dakota	Lyman	85		43.8995	-100.0746				
57569	Reliance	SD	South Dakota	Lyman	85		43.8302	-99.4857				
57012	Canistota	SD	South Dakota	McCook	87		43.5856	-97.2889				
57457	Longlake	SD	South Dakota	McPherson	89		45.8823	-99.1698				
57270	Veblen	SD	South Dakota	Marshall	91		45.8535	-97.3122				
57454	Langford	SD	South Dakota	Marshall	91		45.6174	-97.7925				
57706	Ellsworth Afb	SD	South Dakota	Meade	93		44.1447	-103.0759				
57737	Enning	SD	South Dakota	Meade	93		44.5898	-102.7872				
57748	Howes	SD	South Dakota	Meade	93		44.5838	-102.0229				
57758	Mud Butte	SD	South Dakota	Meade	93		45.031	-102.8031				
57765	Opal	SD	South Dakota	Meade	93		44.5898	-102.7872				
57777	Red Owl	SD	South Dakota	Meade	93		44.691	-102.587				
57787	Union Center	SD	South Dakota	Meade	93		44.6539	-102.7252				
57792	White Owl	SD	South Dakota	Meade	93		44.6182	-102.4452				
57579	White River	SD	South Dakota	Mellette	95		43.5666	-100.7449				
57321	Canova	SD	South Dakota	Miner	97		43.8855	-97.5342				
57337	Fedora	SD	South Dakota	Miner	97		43.9841	-97.789				
57020	Crooks	SD	South Dakota	Minnehaha	99		43.6669	-96.8221				
57022	Dell Rapids	SD	South Dakota	Minnehaha	99		43.8228	-96.7223				
57030	Garretson	SD	South Dakota	Minnehaha	99		43.7162	-96.5196				
57055	Renner	SD	South Dakota	Minnehaha	99		43.6366	-96.7119				
57056	Rowena	SD	South Dakota	Minnehaha	99		43.5216	-96.5587				
57101	Sioux Falls	SD	South Dakota	Minnehaha	99		43.5464	-96.6906				
57115	Buffalo Ridge	SD	South Dakota	Minnehaha	99		43.5219	-96.8685				
57017	Colman	SD	South Dakota	Moody	101		43.9558	-96.8189				
57028	Flandreau	SD	South Dakota	Moody	101		44.0658	-96.6222				
57065	Trent	SD	South Dakota	Moody	101		43.8942	-96.6326				
57725	Caputa	SD	South Dakota	Pennington	103		43.9481	-102.7935				
57761	New Underwood	SD	South Dakota	Pennington	103		44.0874	-102.8136				
57767	Owanka	SD	South Dakota	Pennington	103		44.0631	-102.5628				
57775	Quinn	SD	South Dakota	Pennington	103		44.1035	-102.0159				
57778	Rochford	SD	South Dakota	Pennington	103		44.1176	-103.7611				
57780	Scenic	SD	South Dakota	Pennington	103		43.7994	-102.5353				
57790	Wall	SD	South Dakota	Pennington	103		43.9812	-102.2245				
57791	Wasta	SD	South Dakota	Pennington	103		44.225	-102.4311				
57795	Zeona	SD	South Dakota	Pennington County	103		45.2609	-102.8229				
57638	Lemmon	SD	South Dakota	Perkins	105		45.9159	-102.1928				
57644	Meadow	SD	South Dakota	Perkins	105		45.3538	-102.2844				
57653	Shadehill	SD	South Dakota	Perkins	105		45.6699	-102.1891				
57450	Hoven	SD	South Dakota	Potter	107		45.2278	-99.7763				
57475	Tolstoy	SD	South Dakota	Potter	107		45.1702	-99.6176				
57224	Claire City	SD	South Dakota	Roberts	109		45.8755	-97.1073				
57255	New Effington	SD	South Dakota	Roberts	109		45.8659	-96.915				
57256	Ortley	SD	South Dakota	Roberts	109		45.2657	-97.1925				
57257	Peever	SD	South Dakota	Roberts	109		45.5206	-97.0012				
57260	Rosholt	SD	South Dakota	Roberts	109		45.8753	-96.7174				
57262	Sisseton	SD	South Dakota	Roberts	109		45.6732	-97.0715				
57314	Artesian	SD	South Dakota	Sanborn	111		44.021	-98.0114				
57716	Batesland	SD	South Dakota	Shannon	113		43.1085	-102.2006				
57752	Kyle	SD	South Dakota	Shannon	113		43.4394	-102.2124				
57756	Manderson	SD	South Dakota	Shannon	113		43.3526	-102.5411				
57764	Oglala	SD	South Dakota	Shannon	113		43.3526	-102.5411				
57772	Porcupine	SD	South Dakota	Shannon	113		43.3526	-102.5411				
57794	Wounded Knee	SD	South Dakota	Shannon	113		43.3526	-102.5411				
57429	Brentford	SD	South Dakota	Spink	115		45.1635	-98.3193				
57434	Conde	SD	South Dakota	Spink	115		45.1393	-98.1534				
57436	Doland	SD	South Dakota	Spink	115		44.8159	-98.0947				
57461	Mellette	SD	South Dakota	Spink	115		45.1631	-98.4824				
57477	Turton	SD	South Dakota	Spink	115		45.0379	-98.0996				
57532	Fort Pierre	SD	South Dakota	Stanley	117		44.3426	-100.4043				
57557	Mission Ridge	SD	South Dakota	Stanley	117		44.4758	-100.5295				
57520	Agar	SD	South Dakota	Sully	119		44.8393	-100.0712				
57564	Onida	SD	South Dakota	Sully	119		44.7125	-100.0957				
57555	Mission	SD	South Dakota	Todd	121		43.285	-100.5954				
57563	Okreek	SD	South Dakota	Todd	121		43.3633	-100.3809				
57566	Parmelee	SD	South Dakota	Todd	121		43.3117	-101.0081				
57527	Cedarbutte	SD	South Dakota	Tripp County	123		43.6473	-101.1316				
57528	Colome	SD	South Dakota	Tripp	123		43.2273	-99.6933				
57534	Hamill	SD	South Dakota	Tripp	123		43.6439	-99.6918				
57545	Keyapaha	SD	South Dakota	Tripp County	123		43.0916	-100.1682				
57578	Wewela	SD	South Dakota	Tripp	123		43.3821	-99.8823				
57580	Winner	SD	South Dakota	Tripp	123		43.3318	-99.8033				
57584	Witten	SD	South Dakota	Tripp	123		43.4498	-100.0783				
57070	Viborg	SD	South Dakota	Turner	125		43.1815	-97.114				
57001	Alcester	SD	South Dakota	Union	127		43.0047	-96.6332				
57004	Beresford	SD	South Dakota	Union	127		43.0874	-96.7813				
57025	Elk Point	SD	South Dakota	Union	127		42.7382	-96.687				
57049	North Sioux City	SD	South Dakota	Union	127		42.5249	-96.5074				
